ID	Population	Pop	Sample Size	Latitude	Longitude	General Location	K1	K2	K3	K4	K5	K6	K7	K8	K9	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	K22	K23	K24	K25	K0	Data
113	OHNK66	WRC183.001	20	36.332893	-81.4599757	UT South Fork New River	0	0	0	0	0	0	0.8183	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1135	0	0	0	0	0.06805	0-0-0-0-0-0-81.8-0-0-0-0-0-0-0-0-0-0-0-0-0-11.4-0-0-0-0-6.8
115	OHNK68	WRC187.001	19	36.4039791	-81.2784303	Wolf Branch	0	0	0	0	0	0	0.376263158	0	0	0	0	0	0.425473684	0	0	0	0	0	0	0	0.159842105	0	0	0	0	0.038421053	0-0-0-0-0-0-37.6-0-0-0-0-0-42.5-0-0-0-0-0-0-0-16-0-0-0-0-3.8
116	OHNK69	D701.001	22	36.3169623	-81.7013383	UT Meat Camp Creek	0	0	0	0	0	0	0.961681818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038227273	0-0-0-0-0-0-96.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3.8
117	OHNK7	WRC126.001	20	36.5626706	-81.6665957	Big Laurel Creek	0	0	0	0	0	0	0.7761	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22375	0	0	0	0	0.00005	0-0-0-0-0-0-77.6-0-0-0-0-0-0-0-0-0-0-0-0-0-22.4-0-0-0-0-0
119	OHNK71	D703.001	24	36.1541123	-81.6276005	Aho Branch	0	0	0	0	0	0	0.956791667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043125	0-0-0-0-0-0-95.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4.3
120	OHNK8	WRC130.001	20	36.2638257	-81.5339435	Cranberry Creek	0	0	0	0	0	0	0.70245	0	0	0	0	0	0.2652	0	0	0	0	0	0	0	0	0	0	0	0	0.0324	0-0-0-0-0-0-70.2-0-0-0-0-0-26.5-0-0-0-0-0-0-0-0-0-0-0-0-3.2
121	OHNK9	WRC132.001	20	36.2838079	-81.4351735	East Fork Pine Swamp Creek	0	0	0	0	0	0	0.6523	0	0.18185	0	0	0	0.16395	0	0	0	0	0	0	0	0	0	0	0	0	0.0019	0-0-0-0-0-0-65.2-0-18.2-0-0-0-16.4-0-0-0-0-0-0-0-0-0-0-0-0-0.2
122	PFBNC124	WRC336.001	20	36.3592958	-81.719256	UT Hoskins Fork	0	0	0	0	0	0	0.68585	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31085	0	0	0	0	0.00315	0-0-0-0-0-0-68.6-0-0-0-0-0-0-0-0-0-0-0-0-0-31.1-0-0-0-0-0.3
123	PFBNC76	WRC332.001	20	36.3083612	-81.6702018	Little Creek	0	0	0	0	0	0	0.8673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13275	0-0-0-0-0-0-86.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-13.3
124	SnakeCreek	VA12.001	20	36.678723	-80.657286	Snake Creek	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0
125	StandrockBranch	VA13.001	20	37.196585	-80.893499	Standrock Branch	0	0	0	0	0	0	0	0	0	0	0	0	0.9995	0	0	0	0	0	0	0	0	0	0	0	0	0.00045	0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0
126	ToryCreek	VA14.001	18	36.744527	-80.493856	Tory Creek	0	0	0	0	0	0	0	0	0	0	0	0	0.999555556	0	0	0	0	0	0	0	0	0	0	0	0	0.000444444	0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0
128	GA13	GA13.001	30	34.769548	-84.033267	Bryant Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0
129	GA14	GA14.001	40	34.767345	-83.993942	Logan Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0
130	GCS1	LR_2013_121	29	35.591956	-83.516187	Grouse Creek Site 1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
131	GPS1	FC_2014_001	40	35.594153	-83.561233	Goshen Prong Site 1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
132	GPS4	FC_2014_096	50	35.5834	-83.544	Goshen Prong Site 4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
133	GRSML1	GRSML1.001	48	35.591	-83.5744	Fish Camp Run	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
136	GRSML22	GS35.001	30	35.62383817	-83.64181971	Marks Creek	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
137	GRSML3	GRSML3.001	35	35.5879	-83.6316	Indian Flats	0	0	0	0.127085714	0	0	0	0	0	0.768314286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104485714	0-0-0-12.7-0-0-0-0-0-76.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-10.4
138	GRSML4	GRSML4.001	49	35.6509	-83.6281	Mannis Branch	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
139	GRSML5	GRSML5.001	24	35.5899	-83.5662	Silers's Creek	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
140	GRSML6	GRSML6.1001	76	35.5899	-83.5662	Silers's Creek (4,9,10)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
142	GRSMP1	GRSMP1.001	47	35.6521	-83.1689	Lost Bottoms	0	0	0.964382979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035617021	0-0-96.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3.6
143	GRSMP10	GRSMP10.001	21	35.62527	-83.47016	Road Prong	0	0	0.56652381	0	0	0	0	0	0	0.233666667	0.198047619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001714286	0-0-56.7-0-0-0-0-0-0-23.4-19.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0.2
144	GRSMP11	GRSMP11.001	34	35.75969	-83.19495	Tom?s Creek	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
145	GRSMP12	GRSMP12.001	32	35.7389	-83.2783	Indian Camp Creek	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
146	GRSMP13	GRSMP13.001	25	35.67001	-83.09951	Little Cataloochee Creek	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
147	GRSMP14	GRSMP14.001	28	35.6767	-83.08874	Correll Branch	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
148	GRSMP16	GRSMP16.001	40	35.7608	-83.19703	Toms Creek	0	0	0	0	0	0	0	0	0	0	0.900075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099925	0-0-0-0-0-0-0-0-0-0-90-0-0-0-0-0-0-0-0-0-0-0-0-0-0-10
149	GRSMP17	GRSMP17.009	16	35.76479	-83.25353	Greenbrier Creek	0	0	0	0	0	0	0	0	0	0	0.990125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009875	0-0-0-0-0-0-0-0-0-0-99-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1
150	GRSMP18	GRSMP18.009	16	35.73785	-83.27838	Indian Camp Creek	0	0	0	0	0	0	0	0	0	0	0.9271875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0728125	0-0-0-0-0-0-0-0-0-0-92.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7.3
152	GRSMP2	GRSMP2.001	32	35.7671	-83.2023	Cosby Creek	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
153	GRSMP20	GS34.001	30	35.62745	-83.40842	Kephart Branch	0	0	0.168766667	0	0	0	0	0	0	0	0.786166667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044933333	0-0-16.9-0-0-0-0-0-0-0-78.6-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4.5
157	GRSMP24	GS37.001	30	35.62274826	-83.42144591	Walker Camp Prong	0	0	0.204333333	0.138633333	0	0.260466667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161266667	0	0.235033333	0-0-20.4-13.9-0-26-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-16.1-0-23.5
158	GRSMP25	GS38.001	28	35.7456837	-83.215988	Rock Creek	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
159	GRSMP26	GS39.001	30	35.69511594	-83.32153141	Buck Fork	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.966666667	0	0	0	0	0	0.033333333	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-96.7-0-0-0-0-0-3.3
160	GRSMP27	GS43.001	30	35.69182448	-83.31598851	Chapman Prong	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0
162	GRSMP29	GS55.002	30	35.64431163	-83.0726446	Winding Stair	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
163	GRSMP3	GRSMP3.033	48	35.7671	-83.2023	Cosby Creek	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
164	GRSMP30	GS56.002	30	35.59985518	-83.1308236	Hurricane Creek	0	0	0.999966667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333E-05	0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
165	GRSMP31	GS57.002	30	35.6021498	-83.16291579	Bear Branch	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
166	GRSMP32	GS58.002	30	35.67181836	-83.13536468	Pretty Hollow	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
167	GRSMP33	GS59.002	30	35.60188	-83.16237872	Horse Creek	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
168	GRSMP34	GS60.002	30	35.61488345	-83.14599307	Messer Branch	0	0	0.966733333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033266667	0-0-96.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3.3
169	GRSMP35	GS61.002	29	35.61336491	-83.0939906	Sag Branch	0	0	0.970103448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029896552	0-0-97-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3
170	GRSMP36	GS62.002	29	35.57193744	-83.12570343	Caldwell Fork	0	0	0.999896552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103448	0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
171	GRSMP37	GS63.002	30	35.67180283	-83.13877789	Onion Bed	0	0	0.968266667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031733333	0-0-96.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3.2
172	GRSMP38	GS64.002	30	35.57635336	-83.12628358	Straight Creek	0	0	0.9886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011366667	0-0-98.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1.1
173	GRSMP39	GS65.002	30	35.59419869	-83.0987225	McKee Branch	0	0	0.9662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0338	0-0-96.6-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3.4
174	GRSMP4	GRSMP4.001	28	35.7643	-83.2526	Greenbrier Creek	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
175	GRSMP5	GRSMP5.035	27	35.7643	-83.2526	Greenbrier Creek	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
176	GRSMP6	GRSMP6.001	33	35.7389	-83.2783	Indian Camp Creek	0	0	0	0	0	0	0	0	0	0	0.96969697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030272727	0-0-0-0-0-0-0-0-0-0-97-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3
177	GRSMP8	GRSMP8.001	25	35.7671	-83.2023	Cosby Creek	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
178	GRSMP9	GRSMP9.001	34	35.7643	-83.2526	Greenbrier Creek	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
179	GRSMT1	GRSMT1.001	49	35.5563	-83.1677	Bunches Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.973061224	0	0	0	0	0	0.026938776	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-97.3-0-0-0-0-0-2.7
180	GRSMT2	GRSMT2.001	50	35.5667	-83.18	Flatt Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91424	0	0	0	0	0	0.08574	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-91.4-0-0-0-0-0-8.6
181	GRSMT22	GS36.001	28	35.61986728	-83.23039471	Hyatt Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0
182	GRSMT23	GS40.001	29	35.58476105	-83.42515628	RF Deep Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0
183	GRSMT24	GS41.001	30	35.58503691	-83.42667635	Sahlee Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9781	0	0	0	0	0	0.0219	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-97.8-0-0-0-0-0-2.2
184	GRSMT25	GS42.001	30	35.55528252	-83.47670642	Noland Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.943833333	0	0	0	0	0	0.056166667	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.4-0-0-0-0-0-5.6
185	GRSMT26	GS44.001	31	35.49706343	-83.65659546	Cold Springs Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.706032258	0	0.293967742	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-70.6-0-29.4-0-0-0-0
186	GRSMT27	GS45.001	30	35.51194438	-83.69720183	Haw Gap Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.934833333	0	0	0	0	0	0.065166667	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-93.5-0-0-0-0-0-6.5
187	GRSMT28	GS46.001	29	35.54112558	-83.67636608	Desolation Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.722	0	0.277793103	0	0	0	0.000172414	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-72.2-0-27.8-0-0-0-0
188	GRSMT29	GS47.001	30	35.54053482	-83.6708987	Defeat Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.471366667	0	0.446166667	0	0	0	0.0825	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-47.1-0-44.6-0-0-0-8.3
189	GRSMT3	GRSMT3.001	40	35.5341	-83.5446	Huggin's Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999	0	0	0	0	0	0.001	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-99.9-0-0-0-0-0-0.1
190	GRSMT30	GS49.002	30	35.62001761	-83.33050789	Louie Camp Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999633333	0	0	0	0	0	0.000366667	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0
191	GRSMT31	GS50.002	30	35.61226789	-83.26422737	Enloe Creek	0	0	0	0	0	0	0.2947	0	0	0	0	0	0	0	0	0	0	0	0	0.598466667	0	0	0	0	0	0.106766667	0-0-0-0-0-0-29.5-0-0-0-0-0-0-0-0-0-0-0-0-59.8-0-0-0-0-0-10.7
192	GRSMT32	GS51.002	30	35.62431103	-83.32617226	Bearwallow Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.966633333	0	0	0	0	0	0.033333333	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-96.7-0-0-0-0-0-3.3
193	GRSMT33	GS52.002	30	35.63332387	-83.32996679	Chasm Prong	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0
194	GRSMT34	GS53.001	30	35.64340742	-83.25582982	R. Fork Raven Fork	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.946333333	0	0	0	0	0	0.053633333	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.6-0-0-0-0-0-5.4
195	GRSMT35	GS54.002	30	35.64491771	-83.32894523	Gulf Prong	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.966666667	0	0	0	0	0	0.033333333	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-96.7-0-0-0-0-0-3.3
197	GRSMT5	GRSMT5.001	47	35.4858	-83.5926	Bear Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.956276596	0	0	0	0	0	0.043659574	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-95.6-0-0-0-0-0-4.4
198	GRSMT6	GRSMT6.001	25	35.58628	-83.36516	Kanati Fork	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0
199	GRSMT7	GRSMT7.001	22	35.59933	-83.39906	Aden Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0
200	L2S1	FC_2014_238	50	35.57905	-83.578	Lean-to Site 1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
201	LRS1	LR_2013_001	30	35.592602	-83.511766	Little River Site 1	0	0	0	0	0	0	0	0	0	0.966666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033333333	0-0-0-0-0-0-0-0-0-96.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3.3
202	LTGA11	GA11.001	30	34.946254	-83.453083	Keener Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0
203	LTNC10	WRC113.001	20	35.0511015	-83.308477	UT Tessentee Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0
204	LTNC100	WRC091.001	20	35.2377037	-84.0580182	(A) Tipton Creek (incl. trib.)	0	0	0	0	0	0	0	0	0.9585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0415	0-0-0-0-0-0-0-0-95.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4.2
205	LTNC101	WRC092.001	20	35.0634056	-83.2739161	Bennies Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6946	0	0.3033	0	0	0	0	0.00205	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-69.5-0-30.3-0-0-0-0-0.2
206	LTNC102	WRC093.001	20	35.089675	-83.189961	Big Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23035	0	0.69645	0	0	0	0	0.07315	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-23-0-69.6-0-0-0-0-7.3
207	LTNC103	WRC095.001	20	35.1016582	-83.2430469	Brush Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77535	0.1499	0	0	0	0.0747	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-77.5-15-0-0-0-7.5
208	LTNC104	WRC096.001	20	35.2257112	-83.2384502	Bryson Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0-0-0
209	LTNC105	WRC098.001	20	35.1037626	-83.2902498	Crow Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0-0
211	LTNC107	WRC380A.001	33	35.2204377	-83.0327662	Flat Creek (above falls)	0	0	0	0	0	0	0.290454545	0	0	0	0	0.604242424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105272727	0-0-0-0-0-0-29-0-0-0-0-60.4-0-0-0-0-0-0-0-0-0-0-0-0-0-10.5
212	LTNC108	WRC381.001	19	35.2568349	-82.9362342	Pinhook Creek (below falls)	0	0	0	0	0	0	0	0	0	0	0	0.275789474	0	0	0	0	0	0	0	0	0	0.685263158	0	0	0	0.038947368	0-0-0-0-0-0-0-0-0-0-0-27.6-0-0-0-0-0-0-0-0-0-68.5-0-0-0-3.9
213	LTNC109	D901.001	35	35.289958	-83.293475	Bettys Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0
214	LTNC11	WRC293.001	20	35.1970383	-82.9847656	Bracken Creek	0	0	0	0	0	0	0	0	0	0	0	0.27765	0	0	0	0	0	0	0	0	0.714	0	0	0	0	0.0083	0-0-0-0-0-0-0-0-0-0-0-27.8-0-0-0-0-0-0-0-0-71.4-0-0-0-0-0.8
215	LTNC110	D902.001	20	35.282125	-83.265064	Tatham Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0
216	LTNC111	D903.001	30	35.248756	-83.267727	Shell Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.989066667	0	0	0	0.010933333	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-98.9-0-0-0-1.1
217	LTNC112	D906.001	39	35.302122	-83.372431	Huckleberry Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-100-0-0-0-0
