score	bar_type	drain_bar	drain_tot	strkm_bar	strkm_tot	upstr_bars	hydro_rof	struct_rof	geo_rof	unique_id	featureid
1	1	0.5418	3.0951	0.472294025	2.577975478	2	0.861168048	0.446142105	0.472039675	1666	201477566
0.6	1	2.8944	2.8944	1.187020924	1.187020924	0	0.945171865	0.752586295	0.050857268	1631	201477504
0.6	1	0.3717	0.3717	0.483104641	0.483104641	0	0.423307101	0.532216803	0.754615606	2513	201478518
0.3	1	2.241	2.6127	2.848692643	3.331797284	1	0.110238054	0.423023065	0.967508816	2514	201478518
1	1	0.0018	2.4948	0.017656179	1.666727334	1	0.819469266	0.891523982	0.714853842	2657	201478774
1	1	2.493	2.493	1.649071155	1.649071155	0	0.069136191	0.45453259	0.144551822	2656	201478774
0.4	1	0.4734	0.4734	0.331024144	0.331024144	0	0.544917856	0.614486777	0.573409981	2245	201478216
1	1	1.8333	7.3242	1.848235057	6.238467733	3	0.421011186	0.90731938	0.35813761	2661	201478626
1	1	0.1863	7.5105	0.196311684	6.434779417	4	0.351995609	0.249946153	0.953551486	2663	201478626
0.4	1	0.3393	0.3393	0.110156141	0.110156141	0	0.018569694	0.766413951	0.544596258	2137	201478107
0.5	1	0.5094	0.9828	0.678435987	1.009460131	1	0.54851743	0.284707921	0.321726525	2246	201478216
1	1	0.1116	7.6221	0.403014727	6.837794144	5	0.587740955	0.394686988	0.36528659	2662	201478626
0.6	1	0.2583	0.2583	0.745460148	0.745460148	0	0.991382264	0.187643765	0.508765299	1605	201477454
0.4	1	0.2007	0.459	0.34765797	1.093118119	1	0.21108731	0.701564754	0.464413095	1606	201477454
0.4	1	1.4517	1.4517	1.684357965	1.684357965	0	0.01025877	0.269989743	0.377401843	2140	201478217
1	1	0.0018	1.8162	0.028053536	1.507859856	1	0.725369215	0.298236401	0.495167795	2613	201478710
0.3	1	0.4833	0.4833	0.535080888	0.535080888	0	0.024132334	0.990788649	0.328804185	1529	201477387
0.2	1	1.8144	1.8144	1.47980632	1.47980632	0	0.710757818	0.280516112	0.06651917	2612	201478710
0.4	1	2.3679	4.1589	2.812769868	4.607283973	2	0.517725775	0.633597902	0.554339945	2247	201478217
0.4	1	0.09	4.2489	0.188512777	4.79579675	3	0.597284308	0.613352609	0.466538505	2248	201478217
0.3	1	0.8253	0.8253	0.768797569	0.768797569	0	0.241923009	0.786798323	0.59509429	1904	201477814
0.4	1	1.1727	6.4044	1.603135037	7.408391918	6	0.187964048	0.131083921	0.77519902	2242	201478341
0.8	1	1.1016	1.1016	0.967869144	0.967869144	0	0.335208292	0.838346807	0.764697938	2347	201478340
0.3	1	0.6273	0.6273	0.541547029	0.541547029	0	0.3525108	0.52017277	0.134363529	2577	201478564
0.3	1	1.179	1.179	1.223875085	1.223875085	0	0.458277147	0.054231947	0.780230981	1991	201477890
0.3	1	0.5751	0.5751	1.123662259	1.123662259	0	0.201011363	0.443512481	0.777230077	2618	201478610
0.4	1	0.8028	0.8028	0.600901987	0.600901987	0	0.63271623	0.178474328	0.330375209	1527	201477388
0.9	1	1.9413	10.0746	2.2225147	11.14032279	9	0.105482313	0.879067478	0.816849682	2573	201478564
0.8	1	0.5157	1.6947	0.934643288	2.158518373	1	0.633876439	0.791232494	0.621138731	1992	201477890
0.6	1	0.2511	0.2511	0.363670298	0.363670298	0	0.687007695	0.264081072	0.129947981	1987	201477892
0.4	1	0.0945	0.3456	0.353594765	0.717265063	1	0.375718621	0.574078958	0.460998465	1989	201477892
1	1	5.9031	10.5426	7.326821889	10.74294381	5	0.505206549	0.533884514	0.25163543	1687	201477575
0.5	1	0.2808	0.6264	0.450830899	1.168095962	2	0.178172776	0.117531669	0.34601872	1988	201477892
0.4	1	0.9108	1.7361	1.641436797	2.410234365	1	0.559012931	0.673205947	0.270202985	1908	201477814
0.5	1	0.0414	1.7775	0.092859381	2.503093747	2	0.917414569	0.786402024	0.244563133	1907	201477814
0.5	1	0.3447	0.5742	0.348616531	0.514414483	1	0.312678615	0.087730358	0.551450059	2209	201478182
0.5	1	0.1791	1.9566	0.142370112	2.645463859	3	0.259183003	0.649648702	0.594756365	1905	201477814
1	1	0.6003	2.9214	1.242641423	4.569255757	5	0.265398746	0.096155703	0.773182317	1950	201477874
0.4	1	0.4716	0.4716	0.315121975	0.315121975	0	0.167534333	0.346434854	0.447463455	1693	201477598
1	1	2.5848	3.0564	2.621109647	2.936231622	1	0.453742711	0.248466934	0.603960125	1694	201477598
1	1	1.6569	5.5629	2.267026085	7.51036576	7	0.956476952	0.941304598	0.305705731	2353	201478356
1	1	0.5724	6.4575	0.880643075	9.02757071	9	0.284399106	0.430505724	0.515358839	2482	201478493
1	1	1.9746	2.5965	2.706988896	3.296825232	3	0.516223604	0.321260458	0.924171565	2205	201478182
1	1	0.837	0.837	1.08762504	1.08762504	0	0.019536324	0.490200956	0.05397571	2211	201478183
0.4	1	0.369	0.369	0.653272456	0.653272456	0	0.822083894	0.471510457	0.92923555	1953	201477849
1	1	0.3744	5.8167	1.031965656	9.214709764	12	0.917937404	0.355508625	0.410205762	1945	201477849
1	1	0.4842	6.3009	0.386395411	9.601105175	13	0.317770439	0.916678092	0.263122643	1946	201477849
1	1	1.1403	7.5978	1.334188607	10.36175932	10	0.094684093	0.537762267	0.558766579	2483	201478493
0.9	1	1.7451	2.556	2.2561941	3.735291421	1	0.179040975	0.226933117	0.222345387	2464	201478468
1	1	0.4383	3.6585	0.764365328	5.076924826	3	0.509773949	0.753541409	0.446406623	2466	201478468
1	1	0.6642	3.2202	0.577268077	4.312559498	2	0.358714232	0.172690622	0.577427888	2465	201478468
1	1	0.8109	0.8109	1.479097321	1.479097321	0	0.892003687	0.687744791	0.359489564	2336	201478310
0.7	1	0.0126	0.6219	0.023645343	0.50226021	1	0.158330711	0.038585181	0.747102935	1496	201477339
1	1	15.4116	52.3782	13.64187234	52.29917386	23	0.327090214	0.939124982	0.696100676	1719	201477657
0.6	1	0.5121	0.5121	0.777392363	0.777392363	0	0.924944551	0.29939905	0.551351174	2792	201478752
0.7	1	0.0432	0.0432	0.026972465	0.026972465	0	0.932653767	0.624589359	0.168993682	3098	201479114
0.5	1	1.2501	1.2501	1.182970586	1.182970586	0	0.992866436	0.848929738	0.32871033	2787	201478806
0.7	1	0.7191	0.7191	0.876397844	0.876397844	0	0.792147763	0.968097268	0.958805576	2959	201478977
0.6	1	0.2736	0.2736	0.24294236	0.24294236	0	0.235822195	0.493082491	0.672358728	3096	201479114
1	1	0	3.5811	0.002656902	4.030569879	3	0.151716404	0.993485695	0.436915517	2790	201478753
0.6	1	1.1043	1.1043	1.040527733	1.040527733	0	0.208031802	0.308151329	0.076568205	2961	201479029
1	1	2.9268	6.4206	2.773396955	7.015506917	5	0.201751162	0.4048798	0.314094483	2873	201478979
-1	1	1.6659	1.6659	0.942047203	0.942047203	0	0.04664829	0.523809178	0.185681866	2869	201479035
0.3	1	1.2672	1.6767	2.039243606	2.373768463	1	0.28751221	0.751181812	0.903856862	3313	201479396
0.4	1	1.2564	1.3716	1.894789223	2.012414952	1	0.852763033	0.692374731	0.018124023	3397	201479548
0.4	1	1.4058	1.4058	0.598103614	0.598103614	0	0.220971339	0.083449792	0.836858457	3113	201479181
1	1	17.8443	69.9345	21.80155622	87.49688003	56	0.258963056	0.765255656	0.759250278	2768	201478722
0.7	1	2.3751	3.9951	2.213294205	3.182651071	3	0.854295538	0.333513025	0.542292644	2963	201479181
1	1	1.8567	9.522	2.38785728	10.79971464	7	0.073970124	0.183908367	0.514132935	2770	201478959
0.5	1	0.6228	0.6228	0.513799042	0.513799042	0	0.841170263	0.647915531	0.088822138	3242	201479340
1	1	0.2817	0.2817	0.246482823	0.246482823	0	0.84469403	0.932061496	0.402646561	2262	201478231
0.8	1	1.377	1.6587	1.630217904	1.876700727	1	0.34261266	0.431995283	0.203595156	2266	201478231
0.3	1	0.4185	0.4185	0.825716087	0.825716087	0	0.724573116	0.86145019	0.272267916	2340	201478326
0.5	1	0.0216	1.6803	0.113592301	1.990293028	2	0.061925583	0.996539192	0.754360122	2265	201478231
1	1	1.0827	1.0827	1.386873147	1.386873147	0	0.766186933	0.692495255	0.245735932	2637	201478603
0.7	1	1.3851	1.5156	1.639991278	1.957206708	1	0.663027434	0.479558548	0.331532003	2300	201478266
0.4	1	0.1557	1.836	0.611188467	2.601481495	3	0.19682642	0.932774828	0.5004333	2263	201478267
0.6	1	0.7794	0.7794	1.713033456	1.713033456	0	0.10056087	0.133589543	0.409817332	2344	201478401
0.3	1	0.1863	0.6048	0.570770848	1.396486935	1	0.299437257	0.041446078	0.398522394	2341	201478326
0.4	1	0.8532	0.8532	0.17472507	0.17472507	0	0.087313755	0.630511152	0.583390129	1865	201477778
0.5	1	2.4876	3.5703	3.481633498	4.868506645	1	0.762287278	0.841205752	0.504159164	2594	201478604
0.6	1	0.2718	0.2718	0.441868158	0.441868158	0	0.89411219	0.900340162	0.589476194	1862	201477778
0.5	1	2.9979	4.0095	2.528599792	3.083866733	1	0.446269189	0.170934155	0.212407691	2269	201478232
0.4	1	1.2636	1.2636	2.840170166	2.840170166	0	0.368042928	0.987886317	0.347150727	2586	201478574
0.6	1	1.0116	1.0116	0.555266941	0.555266941	0	0.182722233	0.04149882	0.953360075	2268	201478232
0.5	1	0.3519	1.1313	0.460157958	2.173191414	1	0.527382141	0.258925458	0.959759389	2345	201478401
0.3	1	0.3951	0.3951	0.52291708	0.52291708	0	0.165440493	0.518748723	0.671538848	2591	201478578
0.5	1	0.0063	0.4014	0.015889	0.53880608	1	0.896965881	0.446790194	0.063152394	2592	201478578
0.3	1	0.5661	0.5661	1.211127242	1.211127242	0	0.043691319	0.280215047	0.917823496	2550	201478547
0.6	1	0.0072	0.0072	0.007384682	0.007384682	0	0.758758344	0.060966403	0.917618505	2562	201478551
-1	1	0.2034	0.2106	0.219248464	0.226633146	1	0.348823784	0.108232231	0.431245961	2564	201478551
-1	1	0.0828	0.7371	0.442217843	2.257822233	2	0.499679062	0.137825904	0.228138528	2545	201478547
0.4	1	0.1863	0.3969	0.456138074	0.68277122	2	0.430288472	0.218499598	0.556847353	2563	201478551
0.9	1	1.6542	8.0235	3.424625482	14.61270182	11	0.188958435	0.418177486	0.55702076	2560	201478551
0.4	1	0.1854	0.1854	0.107364589	0.107364589	0	0.202088922	0.217697029	0.479243333	2554	201478551
0.3	1	0.1188	0.3042	0.639778584	0.747143173	1	0.087731451	0.330608646	0.10829069	2555	201478551
0.9	1	7.5258	9.2466	10.56796647	11.66417264	3	0.744188116	0.913677422	0.295843406	1832	201477748
0.9	1	2.0709	16.8696	1.599281447	20.784413	15	0.374134382	0.197484001	0.3543183	2551	201478548
0.5	1	0.027	0.027	0.231864138	0.231864138	0	0.376045679	0.22195383	0.148293922	2309	201478284
0.4	1	1.1988	1.1988	1.155170959	1.155170959	0	0.520074548	0.128693606	0.551052845	2311	201478285
0.6	1	0.4977	0.4977	0.483858858	0.483858858	0	0.651324342	0.159208493	0.475967324	2572	201478562
0.6	1	0.1134	0.1134	0.025325906	0.025325906	0	0.67249418	0.999589025	0.533720568	2385	201478374
0.5	1	0.0702	0.1836	0.17054444	0.195870346	1	0.746559306	0.260388312	0.602809956	2388	201478374
1	1	7.7391	17.8857	5.117283875	17.77224795	6	0.076541092	0.189375512	0.18164146	1830	201477782
1	1	0.0342	17.9199	2.364468496	20.13671645	7	0.173505346	0.130432179	0.633080895	1925	201477836
0.4	1	0.4014	0.585	0.507619957	0.703490302	2	0.043377733	0.913018136	0.722687812	2386	201478374
0.3	1	3.2229	3.2229	3.434288873	3.434288873	0	0.86224787	0.192581609	0.449190539	2192	201478163
0.5	1	0.6957	0.6957	0.45662514	0.45662514	0	0.269514995	0.589945239	0.740514767	2176	201478144
0.4	1	1.1709	1.1709	1.36339138	1.36339138	0	0.139410622	0.657111199	0.974300413	1929	201477837
0.7	1	0.9441	1.0737	0.186647238	0.357683896	1	0.6635384	0.714871245	0.942299437	1975	201477883
0.8	1	0.1296	0.1296	0.171036658	0.171036658	0	0.591021786	0.008103782	0.112848102	1974	201477883
0.4	1	0.4995	0.4995	0.415059571	0.415059571	0	0.971581666	0.412474201	0.385988328	2746	201478691
0.6	1	0.1575	0.657	0.217209717	0.632269288	1	0.056640347	0.830985176	0.164436335	2747	201478691
0.7	1	1.3149	1.3149	1.645966719	1.645966719	0	0.105588593	0.840055081	0.767743211	2393	201478482
0.8	1	0.0513	1.3716	0.228573097	1.908865869	3	0.348703415	0.989931493	0.402037336	2396	201478482
0.7	1	0.0144	1.386	0.126174671	2.03504054	4	0.792100136	0.723022253	0.155704201	2397	201478482
1	1	1.1862	670.7682	1.306665422	701.4533137	380	0.130299935	0.716475838	0.874721098	2399	201478421
0.5	1	0.0189	0.0189	0.053337899	0.053337899	0	0.993964653	0.549465952	0.602902996	1964	201477873
0.6	1	1.9224	1.9224	1.217959656	1.217959656	0	0.814268056	0.490315384	0.540670246	2122	201478085
0.4	1	0.8127	0.8127	0.802705137	0.802705137	0	0.393344362	0.577913836	0.513371548	1782	201477697
0.6	1	1.044	1.044	1.270114081	1.270114081	0	0.220425196	0.487332792	0.167974212	2432	201478453
-1	1	0.4185	0.4185	1.03149005	1.03149005	0	0.09297943	0.449422755	0.912242965	2372	201478364
1	1	0.333	0.3519	1.463545223	1.516883122	1	0.686118074	0.962136282	0.709057445	1967	201477873
0.3	1	0.5832	0.6012	1.436473906	1.493301315	1	0.022146301	0.419426371	0.506927838	2378	201478366
0.4	1	7.8966	30.7494	8.221175215	33.67002463	15	0.771849413	0.866438757	0.044217723	1962	201477870
0.7	1	0.018	0.018	0.056827409	0.056827409	0	0.327400802	0.954912978	0.147288494	2377	201478366
0.3	1	0.927	2.2401	1.43029086	2.768973944	2	0.285429349	0.892957794	0.228376255	1784	201477697
0.9	1	0.009	611.6193	0.02989744	632.6331912	338	0.332927678	0.804915338	0.652452294	1788	201477699
0.8	1	0.279	0.279	0.218319166	0.218319166	0	0.255215231	0.628646727	0.458672141	3406	201479591
1	1	0.3699	15.1353	0.752268483	17.43706956	14	0.486639168	0.768611247	0.275856427	3334	201479416
1	1	1.8783	17.9685	2.102493722	21.0578741	16	0.858759354	0.01214439	0.82309364	3335	201479421
1	1	3.06	22.0473	2.719970346	24.44230841	20	0.620030784	0.810131818	0.041430998	3267	201479422
0.5	1	0.657	0.657	1.078595093	1.078595093	0	0.232522079	0.257495998	0.473081007	3172	201479263
1	1	0.4203	22.4676	0.836770466	25.27907888	21	0.713125557	0.14648126	0.336007885	3268	201479422
0.5	1	0.1818	0.8388	0.623453809	1.702048902	1	0.473851697	0.090900809	0.961724986	3173	201479263
1	1	2.853	3.2949	4.414899165	4.614611247	2	0.31865963	0.950809971	0.92666073	3117	201479182
0.6	1	0.0531	3.348	0.340657217	4.955268464	3	0.243864433	0.17082745	0.740606746	3118	201479182
0.6	1	1.6101	1.6101	2.989057019	2.989057019	0	0.110980508	0.629980053	0.657813609	3083	201479097
0.6	1	0.5319	0.5319	1.193134387	1.193134387	0	0.768917367	0.624648909	0.339654149	3088	201479098
1	1	6.2001	44.3979	10.30785123	56.44824808	42	0.013585067	0.999044292	0.897431277	3086	201479098
0.7	1	0.9072	0.9072	1.46907717	1.46907717	0	0.029053718	0.385977441	0.150794123	2891	201478900
0.5	1	0	4.1733	0.019759736	5.203226368	4	0.714768624	0.650723643	0.097993578	3291	201479811
0.3	1	0.2997	0.4608	0.39210391	0.415757216	1	0.063006471	0.274257482	0.668063341	3501	201479811
0.9	1	0.0369	0.5454	0.00919377	1.499174907	1	0.803724016	0.692606624	0.978018947	2877	201478890
1	1	3.9114	49.7484	3.662420619	62.77288025	45	0.879785291	0.259486567	0.755500861	2903	201478934
1	1	2.3247	69.2577	1.965339877	89.09184098	78	0.315027613	0.047940688	0.295919349	2753	201478890
0.5	1	0.4293	0.4293	0.33195524	0.33195524	0	0.794872772	0.015745806	0.327089907	3041	201479060
1	1	0.5715	0.8208	0.633908973	1.353009013	1	0.825189836	0.280310224	0.371934199	3349	201479566
1	1	1.9557	16.6392	2.486815658	22.85444594	29	0.166241386	0.159681616	0.310218594	2902	201478925
0.8	1	0.2655	2.4525	0.277352637	2.320536207	2	0.238981091	0.48084023	0.510759745	3346	201479576
0.6	1	0.6975	14.2542	0.758514191	20.03567504	27	0.81711887	0.82385926	0.805259731	2899	201479037
0.6	1	0.7659	0.7659	0.494014624	0.494014624	0	0.672371913	0.79827824	0.528696636	3417	201479608
0.6	1	0.3564	0.3564	0.514936139	0.514936139	0	0.533993338	0.260635207	0.013049726	2826	201478814
0.5	1	0.2871	0.2871	0.202921182	0.202921182	0	0.867541961	0.710872969	0.562439722	3371	201479532
0.8	1	0.1755	0.5355	0.496158558	1.032210109	2	0.243080865	0.581052577	0.179480898	2828	201478814
0.4	1	2.3859	3.6378	4.908644377	7.226030717	7	0.636904987	0.327254179	0.779263521	3372	201479532
1	1	5.9094	7.1991	4.252786264	5.475673824	2	0.389500358	0.322913923	0.523300077	2834	201478814
0.4	1	0.8154	0.8154	0.741691187	0.741691187	0	0.650518397	0.956516278	0.518488471	2830	201479000
0.3	1	0.4743	0.4743	0.481196373	0.481196373	0	0.153880214	0.88043555	0.394950091	2833	201478891
0.6	1	2.7477	2.7477	2.791272699	2.791272699	0	0.289547613	0.584327471	0.997320169	3145	201479241
0.4	1	0.6345	0.6345	0.512231975	0.512231975	0	0.35708486	0.781071485	0.236704416	3156	201479241
0.4	1	1.6308	5.0229	2.096960001	5.421650798	3	0.360941755	0.965374834	0.25257983	3074	201479241
0.4	1	1.6857	1.7271	2.696276245	2.749054758	1	0.20051262	0.019837372	0.040237498	3076	201479088
0.8	1	1.1367	1.1367	0.934788601	0.934788601	0	0.68987415	0.584260564	0.227656322	2954	201478976
0.5	1	1.0422	1.341	1.3826711	2.164341351	1	0.688041348	0.659319088	0.834995272	2975	201479017
0.5	1	0.0144	1.3554	0.086564201	2.250905553	2	0.504685353	0.076405052	0.305498866	2974	201479017
0.5	1	0.0162	1.3716	0.133196752	2.384102304	3	0.305635736	0.768050258	0.304245265	2973	201479017
1	1	2.9979	11.1195	5.115050216	15.66985808	10	0.981515346	0.290183865	0.125698912	2970	201479006
0.6	1	0.585	1.7217	0.927791285	1.862579887	1	0.072730366	0.495454831	0.312693857	2951	201479030
0.4	1	0.2178	0.2178	0.523131905	0.523131905	0	0.387288658	0.119263464	0.291234851	3285	201479397
0.4	1	0.7596	0.7596	0.962556317	0.962556317	0	0.195213447	0.979750823	0.976520538	2989	201479031
0.7	1	0.3015	0.3015	0.108966916	0.108966916	0	0.374844989	0.302805655	0.588096335	3278	201479367
0.3	1	0.6066	1.3662	0.91493569	1.877492007	1	0.817216074	0.885203596	0.534429841	2984	201479031
0.8	1	0.7758	0.8091	0.91392964	0.972942249	1	0.152218697	0.01356205	0.33072689	3183	201479272
1	1	2.2059	2.7252	3.525650343	4.157749163	2	0.283666864	0.631689825	0.096744828	3287	201479367
0.5	1	0.2475	0.2475	0.216418032	0.216418032	0	0.175492349	0.808769255	0.536460021	3281	201479367
0.9	1	0.6399	2.0061	0.782833331	2.660325338	2	0.966448164	0.700103752	0.430100414	2987	201479031
0.9	1	0.7704	0.7812	0.791721791	0.833347357	1	0.232292196	0.137109436	0.968196343	3151	201479327
0.9	1	0.6255	0.6255	0.571764254	0.571764254	0	0.182147353	0.141493999	0.857879596	2803	201478793
0.5	1	0.1242	2.1303	0.206435382	2.86676072	3	0.234535257	0.500880388	0.897126442	2985	201479031
0.5	1	0.9351	0.9351	2.375032332	2.375032332	0	0.090149365	0.692114451	0.969659816	3361	201479525
1	1	0.8676	5.4306	1.885825921	8.066282723	8	0.65864372	0.415054668	0.730276421	3215	201479327
0.4	1	0.6129	1.2384	0.373644623	0.945408877	1	0.621748903	0.332368161	0.734630523	2804	201478793
0.9	1	0.207	2.3373	0.505878988	3.372639709	4	0.377130736	0.891579324	0.873913731	2986	201479031
0.8	1	0.2925	0.5967	0.094068829	0.614842911	2	0.365935967	0.851165905	0.63179512	3353	201479567
0.6	1	0.2592	0.8559	0.296213908	0.91105682	3	0.136036685	0.55323378	0.651352517	3354	201479567
0.8	1	0.108	0.9639	0.191653614	1.102710434	4	0.050119529	0.91882383	0.050738494	3359	201479567
0.6	1	0.0216	0.9927	0.181625117	1.289176897	6	0.188868221	0.236552885	0.81809679	3357	201479567
0.9	1	0.2142	5.7627	0.650525192	9.0787354	10	0.049952755	0.897098984	0.530186769	3205	201479327
0.4	1	0.4806	1.719	0.436664293	1.38207317	2	0.773943317	0.461705115	0.811176497	2808	201478793
0.3	1	0.2853	0.7542	1.137713655	2.058246225	2	0.922910364	0.470240753	0.342720822	2910	201478942
1	1	1.5552	35.973	1.162671085	48.42712933	47	0.73595969	0.564974959	0.164086256	2907	201479119
0.6	1	1.2303	3.1581	1.716741734	5.380950962	8	0.297796258	0.696820902	0.375024899	3362	201479492
1	1	0.9018	6.6645	0.773154891	9.851890292	11	0.341285843	0.761993442	0.090664573	3206	201479327
1	1	1.9863	5.1444	2.057409781	7.438360743	9	0.190095246	0.735042403	0.851028538	3209	201479492
1	1	1.4499	15.0327	2.449066541	21.65573909	26	0.350308413	0.428475015	0.285019106	3101	201479119
0.5	1	0.315	5.4594	0.233394254	7.671754997	10	0.986455728	0.65165558	0.457289158	3210	201479316
1	1	0.8082	2.5272	0.867419994	2.249493163	3	0.541950474	0.32284724	0.884632836	2806	201478793
0.9	1	0.3996	12.5235	0.72314821	18.2467935	23	0.652356876	0.161897193	0.552018572	3211	201479316
0.67	1	0.1764	3.8124	0.442403208	6.510811202	20	0.192795351	0.792608486	0.312751563	2284	201478241
0.658	1	0.1017	0.1413	0.164796746	0.528438441	2	0.203516911	0.488688153	0.588172868	2280	201478240
0.688	1	0.0099	0.0396	0.093085588	0.363641695	1	0.263022346	0.637997626	0.490687619	2279	201478240
0.647	1	0	17.5248	0.020728325	20.84015912	17	0.965976639	0.496708293	0.729393338	2068	201478012
0.788	1	1.4274	5.9868	2.435260606	7.631317754	13	0.541929337	0.977261907	0.165584772	1674	201477659
0.634	1	0.3519	0.7326	1.626041459	2.437864891	2	0.081717248	0.83540788	0.739020195	1714	201477626
0.675	1	0.1017	0.1017	0.028704307	0.028704307	0	0.282602019	0.41920547	0.907964155	1939	201477844
0	1	0.4365	0.4365	1.5064675	1.5064675	0	0.817874361	0.854429434	0.327173645	1880	201477957
0.539	1	0.9576	1.5741	1.262921833	1.855581373	1	0.314085232	0.988561245	0.628972444	2538	201478541
0.756	1	2.4642	4.3695	3.534772088	5.391710634	3	0.231767709	0.593769767	0.307274698	1771	201477687
0.955	1	0	134.7093	0.006874537	206.2563696	157	0.890462596	0.761474188	0.248305389	2033	201477957
0.764	1	0.0918	13.473	0.231104622	21.26359703	20	0.530854024	0.86669926	0.356526989	1769	201477773
0.62	1	0.0738	0.3645	0.192773797	0.392471658	1	0.728795762	0.729471378	0.185215609	2762	201478716
0.775	1	0.0558	3.5721	0.233802876	4.500636036	6	0.341174665	0.767879441	0.788756768	2524	201478532
0.775	1	0	3.5721	0.009865747	4.510501783	7	0.773511279	0.315146932	0.312485497	2522	201478532
0.672	1	0.2205	3.7926	0.166733419	4.677235202	8	0.772845731	0.050494403	0.665488743	2523	201478532
0.672	1	0	3.7926	0.008118931	4.685354134	9	0.889813812	0.74830639	0.339008636	2527	201478532
0.78	1	0.1332	1.7271	0.69155167	1.615805552	1	0.343689182	0.941595632	0.602046114	2422	201478412
0.715	1	0.1458	1.8423	0.175501949	2.598054833	2	0.768935088	0.663434935	0.732316601	2518	201478620
0.825	1	0.0504	5.7627	0.321285263	7.797126104	15	0.970839935	0.952502036	0.223137172	2529	201478529
0.611	1	1.1592	1.1592	2.365352119	2.365352119	0	0.701406035	0.966269997	0.346868154	1922	201477832
0.799	1	0.0423	5.805	0.031909386	7.829035489	16	0.394836701	0.141231336	0.606047885	2533	201478529
0.795	1	0.0018	5.8068	0.048177497	7.877212986	17	0.606857379	0.30167788	0.923504818	2532	201478529
0.677	1	0.0009	1.8702	0.027971686	1.872709781	3	0.20569697	0.069676968	0.934268248	2423	201478412
0.949	1	0.8703	214.3584	1.036648877	323.2377967	270	0.450897703	0.205048924	0.66882919	2427	201478413
0.795	1	0.0342	5.841	0.019844188	7.897057174	18	0.016003709	0.827711822	0.97031739	2530	201478529
0.759	1	0.0189	27.5688	0.040236516	37.06039443	47	0.14470304	0.213848588	0.259741312	2272	201478288
0.786	1	0.4473	27.5499	0.909249436	37.02015791	46	0.159106955	0.594510719	0.382501288	2271	201478288
0.662	1	0.0378	1.233	0.162525584	1.660594905	3	0.213245124	0.52701642	0.605485317	2764	201478716
0.82	1	0.0045	23.2902	0.046123161	29.60009728	24	0.764802331	0.970922157	0.815246934	2276	201478240
0.889	1	0.4482	79.0371	0.492882061	90.5183008	59	0.711722982	0.167385755	0.289210753	1937	201477838
0.542	1	0.9207	0.9207	2.050351423	2.050351423	0	0.166854607	0.116361127	0.806255113	2327	201478299
0.555	1	0.2934	0.2934	1.052118316	1.052118316	0	0.943611987	0.45024031	0.679666203	1931	201477838
0.65	1	0.1512	0.4446	0.137620936	1.189739252	1	0.780923475	0.88859478	0.98698027	1934	201478033
0.58	1	0.0045	0.0486	0.03112772	0.127684688	1	0.704272456	0.458930829	0.470012464	2135	201478104
0.59	1	0.0441	0.0441	0.096556968	0.096556968	0	0.275999078	0.124348444	0.500121569	2134	201478104
0.559	1	1.0071	1.0071	0.933429289	0.933429289	0	0.5566415	0.729675624	0.067103817	2472	201478472
0.592	1	0.117	0.117	0.422445949	0.422445949	0	0.513356016	0.476118174	0.24947249	2822	201478795
0.594	1	0.09	0.09	0.059135409	0.059135409	0	0.786902991	0.342935611	0.834470967	2041	201477963
0.946	1	10.6668	107.6202	17.45028324	159.2816303	114	0.059957549	0.856168153	0.86238053	1599	201477451
0.555	1	0.2835	0.2835	0.272424462	0.272424462	0	0.031988285	0.097535971	0.354760585	2479	201478480
0.603	1	0.5274	0.8424	0.977054339	1.400209437	2	0.5403721	0.118372192	0.25572213	1468	201477287
0.97	1	0.5526	108.5355	0.424453863	161.0346887	117	0.14651134	0.766016751	0.746536736	1593	201477451
0.61	1	0.2853	0.2853	1.37836033	1.37836033	0	0.714026436	0.871435066	0.06932936	1613	201477459
0.696	1	0.9882	3.3075	0.775720408	4.095559466	7	0.675982653	0.638220575	0.219259515	1733	201477839
0.611	1	0.1764	0.1764	0.393058208	0.393058208	0	0.590818757	0.485916151	0.430489682	1640	201477514
0.643	1	0.4761	0.4761	0.590828364	0.590828364	0	0.231625307	0.688613671	0.354236384	2059	201478005
0.599	1	0.1026	0.1026	0.192053904	0.192053904	0	0.28980334	0.524777826	0.852230718	1677	201477571
0.851	1	0.8253	9.5319	1.7253012	15.87466292	16	0.453055203	0.177119599	0.860689461	2144	201478115
0.614	1	0.4473	0.6786	0.543254944	0.930389375	1	0.898607915	0.900199307	0.209646745	2728	201478664
0.575	1	0.2313	0.2313	0.387134431	0.387134431	0	0.904664137	0.890605239	0.566895586	2727	201478664
0.612	1	0.2457	0.3537	0.664941634	1.037132784	1	0.110314985	0.100389664	0.362725941	2812	201478775
0.857	1	0.8199	12.9645	4.980262896	19.28704142	18	0.877258873	0.080644003	0.742187316	1812	201477790
0.577	1	0.4005	0.4005	0.729306129	0.729306129	0	0.670758096	0.014258356	0.159668502	2259	201478229
0.577	1	0.0441	0.4446	0.0182029	0.747509029	1	0.984201636	0.414028638	0.156465574	2260	201478229
0.938	1	0.5112	54.675	1.95227581	72.65768705	79	0.855950311	0.182051047	0.295537654	2456	201478495
0.62	1	0.5778	1.0224	1.612658606	2.360167635	2	0.992844267	0.237854975	0.050269645	2255	201478229
